000001,quote_date,000012,000013,000016,000300,000903,000905,399001,399006,AXJO,DJI,FCHI,GDAXI,GSPC,GSPTSE,IPSA,IXIC,KS11,MICEXINDEXCF.ME,N225,NYA,RUT,TWII,VIX,XAX
3110.15,2016-12-23,159.78,208.94,2278.48,3307.6,3123.2,6282.0,10199.86,1964.54,5627.89990234,19933.8105469,4839.68017578,11449.9296875,2263.79003906,15328.2001953,4042.23999023,5462.68994141,2035.90002441,2173.17993164,,11128.8095703,1371.51000977,9078.6328125,11.4399995804,2302.35009766
3139.56,2016-12-22,159.72,208.98,2292.04,3335.67,3146.58,6341.79,10306.92,1986.27,5643.89990234,19918.8808594,4834.62988281,11456.0996094,2260.95996094,15335.2001953,4117.66992188,5447.41992188,2035.72998047,2174.63989258,19427.6699219,11114.1396484,1362.66003418,9118.74316406,11.4300003052,2301.47998047
3137.43,2016-12-21,159.53,208.99,2297.37,3338.54,3151.72,6347.61,10313.57,1991.7,5613.5,19941.9609375,4833.81982422,11468.6396484,2265.17993164,15305.9003906,4152.04980469,5471.43017578,2037.95996094,2212.33007812,19444.4902344,11142.5703125,1375.18994141,9204.25292969,11.2700004578,2308.38989258
3102.88,2016-12-20,159.49,209.05,2279.68,3309.06,3127.3,6300.64,10245.33,1982.3,5591.10009766,19974.6191406,4849.89013672,11464.7402344,2270.76000977,15293.0,4193.18017578,5483.93994141,2041.93994141,2226.36010742,19494.5292969,11172.1904297,1383.95996094,9242.40332031,11.4499998093,2309.55004883
3118.08,2016-12-19,159.57,209.14,2291.38,3328.98,3148.18,6320.73,10283.16,1980.41,5562.10009766,19883.0605469,4822.77001953,11426.7001953,2262.5300293,15269.9003906,4202.64013672,5457.43994141,2038.39001465,2215.68994141,19391.5996094,11128.5400391,1371.68005371,9239.31347656,11.7100000381,2309.2800293
3122.98,2016-12-16,159.59,209.12,2302.32,3346.03,3168.81,6318.52,10334.76,1998.11,5532.89990234,19843.4101562,4833.27001953,11404.0097656,2258.07006836,15252.2001953,4212.37011719,5437.16015625,2042.23999023,2231.40991211,19401.1503906,11125.2197266,1364.18994141,9326.7734375,12.1999998093,2310.30004883
3117.68,2016-12-15,159.62,209.14,2309.82,3340.43,3169.86,6280.4,10256.11,1975.85,5538.60009766,19852.2402344,4819.22998047,11366.4003906,2262.0300293,15218.2998047,4224.62011719,5456.85009766,2036.65002441,2237.22998047,19273.7890625,11131.8896484,1366.41003418,9360.34277344,12.7899999619,2294.34008789
3140.53,2016-12-14,159.95,209.23,2360.38,3378.95,3224.99,6239.5,10232.82,1963.08,5584.60009766,19792.5292969,4769.24023438,11244.8398438,2253.2800293,15197.2001953,4229.75,5436.66992188,2036.86999512,2229.05004883,19253.609375,11098.6699219,1356.02001953,9368.51269531,13.1899995804,2293.81005859
3155.04,2016-12-13,160.01,209.29,2372.93,3405.04,3248.19,6278.18,10332.28,1985.04,5545.0,19911.2109375,4803.87011719,11284.6503906,2271.7199707,15385.2998047,4272.47998047,5463.83007812,2035.97998047,2247.02001953,19250.5195312,11237.1699219,1373.5300293,9382.1328125,12.720000267,2325.38989258
3152.97,2016-12-12,160.1,209.33,2387.16,3409.18,3260.96,6249.08,10302.85,1984.39,5562.79980469,19796.4296875,4760.77001953,11190.2099609,2256.95996094,15287.7001953,4242.52001953,5412.54003906,2027.23999023,2226.88989258,19155.0292969,11177.2802734,1373.14001465,9349.93359375,12.6400003433,2300.43994141
3232.88,2016-12-09,160.26,209.34,2411.31,3493.7,3317.53,6513.92,10789.62,2099.89,5560.60009766,19756.8496094,4764.06982422,11203.6298828,2259.5300293,15312.2001953,4268.43017578,5444.5,2024.68994141,2208.5300293,18996.3691406,11191.7900391,1388.06994629,9392.67285156,11.75,2296.72998047
3215.37,2016-12-08,160.32,209.31,2379.0,3470.14,3280.77,6527.43,10812.3,2114.71,5543.60009766,19614.8105469,4735.47998047,11179.4199219,2246.18994141,15295.2001953,,5417.35986328,2031.06994629,2207.02001953,18765.4707031,11149.9599609,1386.36999512,9375.85351562,12.6400003433,2284.79003906
3222.24,2016-12-07,160.28,209.34,2376.92,3475.75,3281.88,6558.02,10855.72,2134.99,5478.10009766,19549.6191406,4694.72021484,10986.6904297,2241.35009766,15237.7998047,4224.66992188,5393.75976562,1991.89001465,2160.51000977,18496.6894531,11114.6103516,1364.51000977,9263.8828125,12.220000267,2286.55004883
3199.65,2016-12-06,160.3,209.33,2368.68,3459.15,3272.83,6490.89,10779.77,2122.26,5428.70019531,19251.7792969,4631.93994141,10775.3203125,2212.22998047,15125.7998047,4214.37988281,5333.0,1989.85998535,2152.35009766,18360.5390625,10970.7802734,1352.67004395,9250.76269531,11.7899999619,2274.38989258
3204.71,2016-12-05,160.41,209.32,2375.26,3469.41,3281.01,6486.02,10784.33,2143.88,5400.39990234,19216.2402344,4574.31982422,10684.8300781,2204.70996094,15095.2001953,4206.43994141,5308.89013672,1963.35998535,2158.33007812,18274.9902344,10910.9003906,1337.79003906,9160.65332031,12.1400003433,2263.07006836
3243.84,2016-12-02,160.4,209.28,2416.51,3528.95,3348.15,6520.97,10912.63,2143.45,5444.0,19170.4199219,4528.81982422,10513.3496094,2191.94995117,15052.5,4202.97998047,5255.64990234,1970.60998535,2128.98999023,18426.0800781,10838.5800781,1314.25,9189.48339844,14.1199998856,2249.37011719
3273.31,2016-12-01,160.36,209.27,2431.31,3565.04,3378.74,6624.47,11088.16,2181.93,5500.20019531,19191.9296875,4560.60986328,10534.0498047,2191.08007812,15027.5,4197.47998047,5251.10986328,1983.75,2121.87011719,18513.1191406,10828.9902344,1313.80004883,9263.5234375,14.0699996948,2229.94995117
3250.03,2016-11-30,160.36,209.28,2419.41,3538.0,3351.87,6585.58,11012.19,2183.05,5440.5,19123.5800781,4578.33984375,10640.2998047,2198.81005859,15082.9003906,4207.24023438,5323.68017578,1983.47998047,2104.90991211,18308.4804688,10838.4599609,1322.33996582,9240.703125,13.3299999237,2241.68994141
3282.92,2016-11-29,160.56,209.27,2441.58,3564.04,3378.84,6620.79,11034.7,2160.35,5457.5,19121.5996094,4551.45996094,10620.4902344,2204.65991211,14999.7998047,4174.29003906,5379.91992188,1978.39001465,2086.84008789,18307.0390625,10817.7001953,1328.2199707,9192.37304688,12.8999996185,2238.84008789
3277.0,2016-11-28,160.64,209.29,2403.14,3535.08,3337.03,6670.8,11068.87,2166.04,5464.39990234,19097.9003906,4510.39013672,10582.6699219,2201.7199707,15015.4003906,4202.75,5368.81005859,1978.13000488,2094.64990234,18356.890625,10808.6298828,1329.82995605,9222.22753906,13.1499996185,2237.67993164
3261.94,2016-11-25,160.65,209.2,2393.95,3521.3,3323.55,6652.82,11036.53,2167.53,5507.79980469,19152.140625,4550.27001953,10699.2695312,2213.35009766,15075.4003906,4210.75,5398.91992188,1974.45996094,2098.14990234,18381.2207031,10878.0898438,1347.19995117,9159.05761719,12.3400001526,2239.56005859
3241.74,2016-11-24,160.72,209.18,2368.73,3488.74,3288.06,6623.05,10967.47,2146.63,5485.10009766,,4542.56005859,10689.2597656,,15075.2001953,4196.39990234,,1971.26000977,2102.9699707,18333.4101562,,,9152.09765625,,
3241.14,2016-11-23,160.73,209.16,2360.34,3474.73,3272.66,6631.17,10973.8,2165.71,5484.39990234,19083.1796875,4529.20996094,10662.4404297,2204.7199707,15080.9003906,4221.89013672,5380.68017578,1987.94995117,2085.75,,10835.9003906,1342.08996582,9178.21777344,12.4300003052,2222.82006836
3248.35,2016-11-22,160.67,209.13,2353.0,3468.36,3257.58,6661.25,10985.6,2177.65,5413.29980469,19023.8691406,4548.35009766,10713.8496094,2202.93994141,15100.4003906,4216.62011719,5386.35009766,1983.4699707,2066.17993164,18162.9394531,10820.1796875,1334.33996582,9133.37695312,12.4099998474,2233.52001953
3218.15,2016-11-21,160.68,209.12,2334.68,3441.11,3231.87,6611.54,10899.92,2152.6,5351.29980469,18956.6894531,4529.58007812,10685.1298828,2198.17993164,15039.9003906,4233.64990234,5368.85986328,1966.05004883,2058.77001953,18106.0195312,10791.8398438,1322.22998047,9041.09765625,12.4200000763,2228.45996094
3192.86,2016-11-18,160.63,209.04,2307.27,3417.46,3202.08,6602.33,10889.11,2157.96,5359.39990234,18867.9296875,4504.35009766,10664.5595703,2181.89990234,14864.0,4185.77978516,5321.50976562,1974.57995605,2038.29003906,17967.4101562,10709.5097656,1315.64001465,9008.77734375,12.8500003815,2194.67993164
3208.45,2016-11-17,160.63,209.02,2316.72,3436.53,3216.29,6636.47,10945.42,2163.04,5338.5,18903.8203125,4527.77001953,10685.5400391,2187.12011719,14826.0996094,4185.70996094,5333.97021484,1980.55004883,2042.76000977,17862.6308594,10740.0800781,1309.47998047,8995.24707031,13.3500003815,2185.65991211
3205.06,2016-11-16,160.75,209.01,2309.94,3429.59,3207.04,6644.19,10968.08,2182.47,5327.70019531,18868.140625,4501.14013672,10663.8701172,2176.93994141,14733.2001953,4182.47998047,5294.58007812,1979.65002441,2028.92004395,17862.2109375,10699.4296875,1302.19995117,8962.20703125,13.720000267,2179.59008789
3206.99,2016-11-15,160.71,209.02,2310.9,3429.87,3209.4,6640.46,10958.1,2179.3,5326.20019531,18923.0605469,4536.52978516,10735.1396484,2180.38989258,14756.0996094,4153.04003906,5275.62011719,1967.5300293,2017.06005859,17668.1503906,10745.5097656,1302.14001465,8931.01757812,13.3699998856,2189.80004883
3210.37,2016-11-14,160.78,209.02,2317.77,3430.25,3210.91,6615.01,10907.53,2161.69,5345.70019531,18868.6894531,4508.54980469,10693.6904297,2164.19995117,14598.5,4104.39990234,5218.39990234,1974.40002441,2021.98999023,17672.6191406,10679.7695312,1298.59997559,8940.38769531,14.4799995422,2153.41992188
3196.04,2016-11-11,160.77,208.96,2308.43,3417.22,3201.37,6583.89,10878.14,2147.11,5370.70019531,18847.6601562,4489.27001953,10667.9501953,2164.44995117,14555.4003906,4150.39013672,5237.10986328,1984.43005371,2031.92004395,17374.7890625,10652.2402344,1282.38000488,8957.74707031,14.1700000763,2172.19995117
3171.28,2016-11-10,160.79,208.93,2289.45,3390.61,3177.34,6536.97,10821.66,2143.32,5328.79980469,18807.8808594,4530.95019531,10630.1201172,2167.47998047,14744.2998047,4214.06005859,5208.79980469,2002.59997559,2044.0300293,17344.4199219,10683.4101562,1251.60998535,9152.16699219,14.7399997711,2163.33007812
3128.37,2016-11-09,160.82,208.91,2263.92,3353.05,3144.1,6453.57,10697.11,2123.84,5156.60009766,18589.6894531,4543.47998047,10646.0097656,2163.26000977,14759.9003906,4295.31982422,5251.06982422,1958.38000488,2011.57995605,16251.5400391,10643.4101562,1232.16003418,8943.1875,14.3800001144,2237.56005859
3147.89,2016-11-08,160.79,208.87,2282.42,3371.12,3158.24,6503.18,10763.13,2150.3,5257.79980469,18332.7402344,4476.89013672,10482.3203125,2139.56005859,14656.7998047,4302.85009766,5193.49023438,2003.38000488,1967.93005371,17171.3808594,10530.5595703,1195.14001465,9217.41699219,18.7399997711,2247.67993164
3133.33,2016-11-07,160.77,208.86,2276.95,3356.59,3147.01,6468.82,10695.18,2130.3,5250.79980469,18259.5996094,4461.20996094,10456.9501953,2131.52001953,14652.5,4251.18994141,5166.16992188,1997.57995605,1952.68994141,17177.2109375,10500.1601562,1192.25,9189.82714844,18.7099990845,2239.15991211
3125.32,2016-11-04,160.82,208.76,2271.93,3354.17,3143.56,6462.59,10702.57,2145.23,5180.79980469,17888.2792969,4377.45996094,10259.1298828,2085.17993164,14509.2998047,4213.16992188,5046.37011719,1982.02001953,,16905.359375,10289.3496094,1163.43994141,9068.13769531,22.5100002289,2219.51000977
3128.94,2016-11-03,160.79,208.73,2273.63,3365.08,3149.4,6483.73,10743.96,2153.18,5225.60009766,17930.6699219,4411.68017578,10325.8798828,2088.65991211,14583.4003906,4241.91015625,5058.41015625,1983.80004883,1962.70996094,,10307.6396484,1156.89001465,9067.25683594,22.0799999237,2235.10009766
3102.73,2016-11-02,160.72,208.7,2244.74,3333.35,3118.02,6455.13,10692.65,2146.4,5229.0,17959.640625,4414.66992188,10370.9296875,2097.93994141,14594.7001953,4262.97998047,5105.56982422,1978.93994141,1968.77001953,17134.6796875,10334.5,1162.52001953,9139.02734375,19.3199996948,2224.45996094
3122.44,2016-11-01,160.72,208.66,2263.48,3359.05,3146.29,6507.95,10796.14,2176.45,5290.5,18037.0996094,4470.27978516,10526.1601562,2111.7199707,14778.2998047,,5153.58007812,2007.39001465,1996.86999512,17442.4003906,10414.0498047,1177.93994141,9272.6875,18.5599994659,2247.60009766
3100.49,2016-10-31,160.72,208.64,2250.47,3336.28,3125.58,6452.21,10704.3,2159.76,5317.70019531,18142.4199219,4509.25976562,10665.0097656,2126.14990234,14787.2998047,,5189.14013672,2008.18994141,1989.64001465,17425.0195312,10481.8896484,1191.39001465,9290.10742188,17.0599994659,2262.77001953
3104.27,2016-10-28,160.71,208.56,2253.8,3340.13,3129.43,6455.83,10711.04,2165.43,5283.79980469,18161.1894531,4548.58007812,10696.1904297,2126.40991211,14785.2998047,4289.77978516,5190.10009766,2019.42004395,1981.76000977,17446.4101562,10476.6201172,1187.60998535,9306.90722656,16.1900005341,2256.33007812
3112.35,2016-10-27,160.67,208.52,2250.26,3345.7,3127.51,6517.36,10788.97,2182.48,5295.5,18169.6796875,4533.56982422,10717.0800781,2133.04003906,14833.7998047,4302.66015625,5215.97021484,2024.11999512,1979.80004883,17336.4199219,10503.0595703,1189.94995117,9299.53710938,15.3599996567,2248.23999023
3116.31,2016-10-26,160.65,208.5,2257.12,3354.8,3139.57,6530.39,10817.51,2184.49,5359.79980469,18199.3300781,4534.58984375,10709.6796875,2139.42993164,14807.5996094,4295.29003906,5250.27001953,2013.89001465,1974.81005859,17391.8398438,10528.1904297,1204.75,9362.23730469,14.2399997711,2241.20996094
3131.94,2016-10-25,160.67,208.49,2266.17,3367.45,3151.26,6563.35,10871.5,2200.21,5442.79980469,18169.2695312,4540.83984375,10757.3095703,2143.15991211,14870.5996094,4313.02001953,5283.39990234,2037.17004395,1977.18994141,17365.25,10550.1904297,1216.09997559,9385.63769531,13.4600000381,2283.41992188
3128.25,2016-10-24,160.66,208.47,2270.95,3367.58,3153.74,6539.47,10842.64,2200.8,5408.5,18223.0292969,4552.58007812,10761.1699219,2151.33007812,14923.0,4275.99023438,5309.83007812,2047.73999023,1962.79003906,17234.4199219,10591.2998047,1226.44995117,9322.48730469,13.0200004578,2283.98999023
3090.94,2016-10-21,160.67,208.38,2240.75,3327.74,3116.21,6475.28,10748.9,2181.0,5430.29980469,18145.7109375,4536.06982422,10710.7304688,2141.15991211,14939.0,4258.89990234,5257.39990234,2033.0,1957.69995117,17184.5898438,10571.8798828,1218.09997559,9306.55761719,13.3400001526,2274.90991211
3084.46,2016-10-20,160.56,208.33,2223.42,3318.6,3099.64,6498.24,10784.33,2193.26,5442.10009766,18162.3496094,4540.12011719,10701.3896484,2141.34008789,14847.9003906,4235.27978516,5241.83007812,2040.59997559,1957.08996582,17235.5,10597.3603516,1219.79003906,9317.22753906,13.75,2328.12011719
3084.72,2016-10-19,160.38,208.28,2221.53,3316.24,3097.49,6495.26,10757.92,2184.91,5435.39990234,18202.6191406,4520.29980469,10645.6796875,2144.29003906,14840.5,4256.37988281,5246.41015625,2040.93994141,1967.5,16998.9101562,10600.9199219,1222.64001465,9283.97753906,14.4099998474,2326.69995117
3083.88,2016-10-18,160.13,208.24,2222.78,3321.33,3101.29,6509.28,10797.02,2198.14,5410.79980469,18161.9394531,4508.91015625,10631.5498047,2139.60009766,14752.2998047,4202.16015625,5243.83984375,2040.43005371,1969.10998535,16963.609375,10567.8095703,1217.30004883,9222.56738281,15.279999733,2326.43994141
3041.17,2016-10-17,160.09,208.19,2192.88,3277.88,3061.8,6413.15,10651.5,2167.86,5388.70019531,18086.4003906,4450.22998047,10503.5703125,2126.5,14596.5,4151.79003906,5199.81982422,2027.60998535,1956.94995117,16900.1191406,10492.8603516,1210.14001465,9176.20703125,16.2099990845,2309.79003906
3063.81,2016-10-14,160.03,208.08,2209.81,3305.85,3087.72,6469.49,10759.68,2194.23,5434.0,18138.3808594,4470.91992188,10580.3798828,2132.97998047,14585.0,4141.16015625,5214.16015625,2022.66003418,1966.39001465,16856.3691406,10521.2998047,1212.41003418,9165.15722656,16.1200008392,2325.05004883
3061.35,2016-10-13,159.99,208.02,2202.12,3302.65,3080.14,6484.83,10787.49,2208.57,5435.5,18098.9394531,4405.16992188,10414.0703125,2132.55004883,14643.7001953,4125.39990234,5213.33007812,2015.43994141,1976.36999512,16774.2402344,10522.9404297,1215.75,9219.15722656,16.6900005341,2346.41992188
3058.5,2016-10-12,159.97,207.96,2201.0,3300.01,3077.95,6482.74,10788.59,2209.69,5474.60009766,18144.1992188,4452.24023438,10523.0703125,2139.17993164,14619.0,4112.20019531,5239.02001953,2033.72998047,1993.34997559,16840.0,10560.2695312,1227.22998047,9252.58691406,15.9099998474,2330.65991211
3065.25,2016-10-11,159.97,207.92,2209.23,3306.56,3085.49,6486.43,10782.31,2210.86,5479.79980469,18128.6601562,4471.74023438,10577.1601562,2136.72998047,14549.5996094,4103.54980469,5246.79003906,2031.93005371,2001.42004395,17024.7597656,10548.0,1227.61999512,9219.80761719,15.3599996567,2331.94995117
3048.14,2016-10-10,159.93,207.87,2202.87,3293.87,3074.78,6447.69,10741.69,2208.47,5475.39990234,18329.0390625,4497.25976562,10624.0800781,2163.65991211,,,5328.66992188,2056.82006836,2001.09997559,,10682.6904297,1250.76000977,,13.3800001144,2359.93994141
3004.7,2016-09-30,159.73,207.57,2177.35,3253.28,3042.62,6328.09,10567.58,2149.9,5435.89990234,18308.1503906,4448.25976562,10511.0195312,2168.27001953,14725.9003906,4015.25,5312.0,2043.63000488,1978.0,16449.8398438,10721.7402344,1251.65002441,9166.83691406,13.2899999619,2434.98999023
2998.48,2016-09-29,159.68,207.53,2175.37,3244.39,3034.55,6298.79,10512.25,2146.18,5471.29980469,18143.4492188,4443.83984375,10405.5400391,2151.12988281,14754.5996094,4052.33007812,5269.14990234,2068.7199707,1996.11999512,16693.7109375,10643.5195312,1237.75,9270.88769531,14.0200004578,2426.9699707
2987.86,2016-09-28,159.61,207.49,2166.72,3230.89,3021.07,6281.28,10467.16,2139.63,5412.39990234,18339.2402344,4432.45019531,10438.3398438,2171.37011719,14731.4003906,4063.93994141,5318.54980469,2053.06005859,1980.68005371,16465.4003906,10753.4501953,1255.67004395,,12.3900003433,2441.37988281
2998.17,2016-09-27,159.62,207.45,2176.45,3240.75,3029.25,6286.91,10476.97,2140.8,5405.89990234,18228.3007812,4398.68017578,10361.4804688,2159.92993164,14558.0,4052.52001953,5305.70996094,2062.82006836,1975.52001953,16683.9296875,10665.3398438,1246.38000488,,13.1000003815,2406.34008789
2980.43,2016-09-26,159.61,207.43,2167.26,3220.28,3012.71,6241.52,10392.7,2122.9,5431.39990234,18094.8300781,4407.85009766,10393.7099609,2146.10009766,14619.5,4089.38989258,5257.49023438,2047.10998535,1997.93994141,16544.5605469,10624.8798828,1240.93994141,9194.50683594,14.5,2403.92993164
3033.9,2016-09-23,159.56,207.34,2196.29,3275.67,3057.9,6370.58,10609.7,2156.51,5431.29980469,18261.4492188,4488.68994141,10626.9697266,2164.68994141,14697.9003906,4094.0,5305.75,2054.07006836,2011.82995605,16754.0195312,10717.9902344,1254.61999512,9284.60742188,12.2899999619,2420.57006836
3042.31,2016-09-22,159.53,207.3,2200.7,3291.12,3072.5,6385.64,10662.21,2168.42,5374.5,18392.4609375,4509.81982422,10674.1796875,2177.17993164,14797.2001953,4100.16992188,5339.52001953,2049.69995117,2025.30004883,,10793.6601562,1263.43994141,9235.24707031,12.0200004578,2427.10009766
3025.87,2016-09-21,159.5,207.27,2187.15,3266.64,3044.24,6343.75,10583.4,2162.13,5339.60009766,18293.6992188,4409.54980469,10436.4902344,2163.12011719,14710.7998047,4074.69995117,5295.18017578,2035.98999023,1997.67004395,16807.6191406,10708.3701172,1245.04003906,9228.48730469,13.3000001907,2400.62011719
3023.0,2016-09-20,159.45,207.23,2184.21,3257.4,3036.66,6342.03,10544.53,2158.43,5303.60009766,18129.9609375,4388.60009766,10393.8603516,2139.76000977,14522.0,4063.01000977,5241.35009766,2025.70996094,1991.7800293,16492.1503906,10560.25,1228.32995605,9161.56738281,15.9200000763,2375.61010742
3026.05,2016-09-19,159.39,207.19,2189.46,3263.12,3043.7,6344.18,10557.25,2165.21,5294.79980469,18120.1699219,4394.18994141,10373.8701172,2139.12011719,14496.2001953,,5235.02978516,2015.7800293,1986.9699707,,10564.2998047,1232.5300293,9152.8671875,15.529999733,2365.34008789
3002.85,2016-09-14,159.43,207.05,2176.52,3238.73,3021.97,6278.16,10454.24,2144.56,5227.70019531,18034.7695312,4370.25976562,10378.4003906,2125.77001953,14366.5,4065.27001953,5173.77001953,,2004.47998047,16614.2402344,10511.4003906,1211.58996582,8902.28710938,18.1399993896,2354.5
