quote_date,240020_Nav,519069_Nav,460005_Nav,161005_Nav,166005_Nav,163412_Nav,002001_Nav
2010-12-03,NA,1.8310,1.8435,3.3581,1.0030,NA,3.4900
2010-12-02,NA,1.8410,1.8555,3.3537,1.0100,NA,3.4990
2010-12-01,NA,1.8280,1.8608,3.3478,1.0070,NA,3.4970
2010-11-30,NA,1.8410,1.8700,3.3538,1.0070,NA,3.4960
2010-11-29,NA,1.8920,1.8943,3.3838,1.0190,NA,3.5110
2010-11-26,NA,1.8840,1.8759,3.3767,1.0190,NA,3.5060
2010-11-25,NA,1.8940,1.8840,3.3878,1.0250,NA,3.5160
2010-11-24,NA,1.8760,1.8889,3.3769,1.0190,NA,3.5080
2010-11-23,NA,1.8300,1.8511,3.3366,0.9930,NA,3.4890
2010-11-22,NA,1.8390,1.8570,3.3483,1.0010,NA,3.5030
2010-11-19,NA,1.8190,1.8343,3.3232,0.9920,NA,3.4900
2010-11-18,NA,1.7740,1.7808,3.2795,0.9640,NA,3.4620
2010-11-17,NA,1.7590,1.7581,3.2547,0.9430,NA,3.4540
2010-11-16,NA,1.8070,1.8103,3.3201,0.9780,NA,3.4940
2010-11-15,NA,1.8610,1.8374,3.3560,1.0150,NA,3.5130
2010-11-12,NA,1.8260,1.7817,3.3263,0.9950,NA,3.4770
2010-11-11,NA,1.9180,1.8514,3.3888,1.0510,NA,3.5190
2010-11-10,NA,1.9210,1.8566,3.3928,1.0530,NA,3.5250
2010-11-09,NA,1.9020,1.8350,3.3723,1.0520,NA,3.5220
2010-11-08,NA,1.8920,1.8228,3.3666,1.0560,NA,3.5150
2010-11-05,NA,1.8710,1.7962,3.3464,1.0450,NA,3.5020
2010-11-04,NA,1.8520,1.7738,3.3210,1.0330,NA,3.4860
2010-11-03,NA,1.8200,1.7347,3.3047,1.0140,NA,3.4670
2010-11-02,NA,1.8490,1.7679,3.3215,1.0320,NA,3.4720
2010-11-01,NA,1.8630,1.7880,3.3366,1.0430,NA,3.4770
2010-10-29,NA,1.8180,1.7436,3.2920,1.0190,NA,3.4540
2010-10-28,NA,1.8160,1.7176,3.2817,1.0120,NA,3.4470
2010-10-27,NA,1.8160,1.7115,3.2743,1.0070,NA,3.4470
2010-10-26,NA,1.8290,1.7236,3.2909,1.0170,NA,3.4550
2010-10-25,NA,1.8400,1.7205,3.2970,1.0220,NA,3.4600
2010-10-22,NA,1.7940,1.6912,3.2595,1.0010,NA,3.4370
2010-10-21,NA,1.7770,1.6771,3.2573,0.9920,NA,3.4320
2010-10-20,NA,1.7820,1.6674,3.2718,0.9900,NA,3.4360
2010-10-19,NA,1.7560,1.6587,3.2489,0.9850,NA,3.4270
2010-10-18,NA,1.6990,1.6141,3.2052,0.9620,NA,3.4050
2010-10-15,NA,1.7280,1.6234,3.2191,0.9760,NA,3.4090
2010-10-14,NA,1.7330,1.6320,3.2006,0.9760,NA,3.3990
2010-10-13,NA,1.7730,1.6792,3.2273,1.0060,NA,3.4150
2010-10-12,NA,1.7660,1.6749,3.2121,1.0050,NA,3.4120
2010-10-11,NA,1.7640,1.6798,3.2121,1.0070,NA,3.4190
2010-10-08,NA,1.7720,1.6970,3.2148,1.0140,NA,3.4310
2010-09-30,NA,1.7360,1.6692,3.1777,0.9910,NA,3.4130
2010-09-29,NA,1.7170,1.6502,3.1538,0.9790,NA,3.4030
2010-09-28,NA,1.7240,1.6706,3.1727,0.9860,NA,3.4130
2010-09-27,NA,1.7180,1.6676,3.1774,0.9860,NA,3.4080
2010-09-21,NA,1.6760,1.6375,3.1547,0.9710,NA,3.3910
2010-09-20,NA,1.6690,1.6373,3.1534,0.9720,NA,3.3900
2010-09-17,NA,1.6670,1.6458,3.1572,0.9790,NA,3.3930
2010-09-16,NA,1.6500,1.6365,3.1450,0.9750,NA,3.3820
2010-09-15,NA,1.6830,1.6582,3.1721,0.9880,NA,3.3980
2010-09-14,NA,1.7180,1.6815,3.1972,1.0000,NA,3.4130
2010-09-13,NA,1.7100,1.6766,3.1955,0.9980,NA,3.4090
2010-09-10,NA,1.6820,1.6550,3.1766,0.9850,NA,3.3970
2010-09-09,NA,1.6640,1.6320,3.1616,0.9800,NA,3.3900
2010-09-08,NA,1.6770,1.6411,3.1749,0.9970,NA,3.3930
2010-09-07,NA,1.6670,1.6226,3.1747,0.9870,NA,3.3920
2010-09-06,NA,1.6610,1.6206,3.1742,0.9840,NA,3.3920
2010-09-03,NA,1.6600,1.6312,3.1757,0.9860,NA,3.3890
2010-09-02,NA,1.6530,1.6256,3.1626,0.9840,NA,3.3810
2010-09-01,NA,1.6290,1.6095,3.1370,0.9670,NA,3.3700
2010-08-31,NA,1.6460,1.6318,3.1496,0.9760,NA,3.3770
2010-08-30,NA,1.6450,1.6256,3.1462,0.9700,NA,3.3710
2010-08-27,NA,1.6090,1.5848,3.1111,0.9450,NA,3.3510
2010-08-26,NA,1.5940,1.5697,3.0935,0.9350,NA,3.3460
2010-08-25,NA,1.5890,1.5616,3.0818,0.9270,NA,3.3440
2010-08-24,NA,1.6080,1.5746,3.1057,0.9420,NA,3.3530
2010-08-23,NA,1.5950,1.5581,3.0902,0.9340,NA,3.3470
2010-08-20,NA,1.5860,1.5500,3.0811,0.9260,NA,3.3460
2010-08-19,NA,1.6130,1.5826,3.1056,0.9450,NA,3.3580
2010-08-18,NA,1.6130,1.5873,3.1082,0.9450,NA,3.3570
2010-08-17,NA,1.6170,1.5882,3.1136,0.9450,NA,3.3590
2010-08-16,NA,1.6090,1.5851,3.0974,0.9340,NA,3.3550
2010-08-13,NA,1.5820,1.5598,3.0666,0.9130,NA,3.3360
2010-08-12,NA,1.5630,1.5434,3.0420,0.9010,NA,3.3240
2010-08-11,NA,1.5790,1.5506,3.0515,0.9090,NA,3.3330
2010-08-10,NA,1.5710,1.5370,3.0354,0.9020,NA,3.3290
2010-08-09,NA,1.6050,1.5677,3.0780,0.9270,NA,3.3500
2010-08-06,NA,1.5960,1.5547,3.0660,0.9180,NA,3.3470
2010-08-05,NA,1.5760,1.5353,3.0473,0.9040,NA,3.3350
2010-08-04,NA,1.5630,1.5280,3.0455,0.9020,NA,3.3330
2010-08-03,NA,1.5570,1.5183,3.0392,0.8930,NA,3.3290
2010-08-02,NA,1.5800,1.5350,3.0521,0.9060,NA,3.3430
2010-07-30,NA,1.5580,1.5112,3.0292,0.8920,NA,3.3280
2010-07-29,NA,1.5570,1.5114,3.0292,0.8940,NA,3.3310
2010-07-28,NA,1.5580,1.5083,3.0300,0.8900,NA,3.3340
2010-07-27,NA,1.5370,1.4871,3.0069,0.8750,NA,3.3180
2010-07-26,NA,1.5270,1.4870,3.0065,0.8730,NA,3.3160
2010-07-23,NA,1.5140,1.4744,2.9964,0.8640,NA,3.3100
2010-07-22,NA,1.5050,1.4688,2.9908,0.8610,NA,3.3040
2010-07-21,NA,1.4920,1.4570,2.9764,0.8520,NA,3.2930
2010-07-20,NA,1.4920,1.4553,2.9723,0.8520,NA,3.2930
2010-07-19,NA,1.4650,1.4312,2.9513,0.8350,NA,3.2770
2010-07-16,NA,1.4470,1.4178,2.9256,0.8180,NA,3.2640
2010-07-15,NA,1.4490,1.4130,2.9216,0.8160,NA,3.2650
2010-07-14,NA,1.4680,1.4244,2.9380,0.8290,NA,3.2770
2010-07-13,NA,1.4640,1.4246,2.9376,0.8260,NA,3.2730
2010-07-12,NA,1.4780,1.4337,2.9546,0.8340,NA,3.2810
2010-07-09,NA,1.4720,1.4323,2.9447,0.8320,NA,3.2780
2010-07-08,NA,1.4450,1.4161,2.9140,0.8110,NA,3.2610
2010-07-07,NA,1.4440,1.4182,2.9093,0.8120,NA,3.2610
2010-07-06,NA,1.4320,1.4063,2.8997,0.8010,NA,3.2520
2010-07-05,NA,1.4110,1.3868,2.8788,0.7820,NA,3.2370
2010-07-02,NA,1.4110,1.3897,2.8745,0.7820,NA,3.2380
2010-07-01,NA,1.4300,1.4018,2.8787,0.7910,NA,3.2470
2010-06-30,NA,1.4500,1.4170,2.9007,0.8030,NA,3.2610
2010-06-29,NA,1.4520,1.4154,2.9012,0.8020,NA,3.2630
2010-06-28,NA,1.5040,1.4510,2.9546,0.8330,NA,3.2950
2010-06-25,NA,1.5190,1.4645,2.9676,0.8460,NA,3.3040
2010-06-24,NA,1.5310,1.4766,2.9791,0.8560,NA,3.3120
2010-06-23,NA,1.5290,1.4766,2.9749,0.8530,NA,3.3090
2010-06-22,NA,1.5330,1.4751,2.9810,0.8520,NA,3.3120
2010-06-21,NA,1.5320,1.4723,2.9785,0.8470,NA,3.3100
2010-06-18,NA,1.5040,1.4575,2.9462,0.8310,NA,3.2920
2010-06-17,NA,1.5350,1.4886,2.9770,0.8580,NA,3.3150
2010-06-11,NA,1.5610,1.5135,2.9987,0.8710,NA,3.3290
2010-06-10,NA,1.5620,1.5235,3.0008,0.8740,NA,3.3310
2010-06-09,NA,1.5640,1.5166,3.0004,0.8690,NA,3.3320
2010-06-08,NA,1.5380,1.5039,2.9726,0.8510,NA,3.3120
2010-06-07,NA,1.5370,1.4983,2.9643,0.8450,NA,3.3090
2010-06-04,NA,1.5350,1.4874,2.9687,0.8470,NA,3.3150
2010-06-03,NA,1.5280,1.4825,2.9635,0.8420,NA,3.3140
2010-06-02,NA,1.5290,1.4855,2.9655,0.8420,NA,3.3160
2010-06-01,NA,1.5230,1.4773,2.9553,0.8350,NA,3.3160
2010-05-31,NA,1.5430,1.4935,2.9651,0.8440,NA,3.3240
2010-05-28,NA,1.5600,1.5043,2.9911,0.8560,NA,3.3340
2010-05-27,NA,1.5480,1.4976,2.9919,0.8500,NA,3.3320
2010-05-26,NA,1.5290,1.4814,2.9725,0.8400,NA,3.3200
2010-05-25,NA,1.5340,1.4840,2.9752,0.8440,NA,3.3250
2010-05-24,NA,1.5490,1.4857,3.0005,0.8520,NA,3.3330
2010-05-21,NA,1.5040,1.4580,2.9583,0.8270,NA,3.3060
2010-05-20,NA,1.4850,1.4411,2.9294,0.8100,NA,3.2940
2010-05-19,NA,1.5020,1.4505,2.9380,0.8140,NA,3.3040
2010-05-18,NA,1.4940,1.4446,2.9323,0.8090,NA,3.2980
2010-05-17,NA,1.4710,1.4335,2.9075,0.7980,NA,3.2870
2010-05-14,NA,1.5240,1.4733,2.9678,0.8290,NA,3.3200
2010-05-13,NA,1.5170,1.4648,2.9683,0.8260,NA,3.3130
2010-05-12,NA,1.4780,1.4337,2.9395,0.7990,NA,3.2880
2010-05-11,NA,1.4910,1.4535,2.9442,0.8100,NA,3.2940
2010-05-10,NA,1.5330,1.4808,2.9678,0.8240,NA,3.3120
2010-05-07,NA,1.5650,1.5086,2.9699,0.8350,NA,3.3300
2010-05-06,NA,1.5840,1.5163,2.9886,0.8480,NA,3.3460
2010-05-05,NA,1.6370,1.5435,3.0344,0.8680,NA,3.3650
2010-05-04,NA,1.5980,1.5151,3.0092,0.8480,NA,3.3470
2010-04-30,NA,1.5940,1.5112,3.0222,0.8470,NA,3.3440
2010-04-29,NA,1.6090,1.5313,3.0280,0.8550,NA,3.3480
2010-04-28,NA,1.6390,1.5594,3.0591,0.8770,NA,3.3660
2010-04-27,NA,1.6350,1.5658,3.0588,0.8760,NA,3.3640
2010-04-26,NA,1.6650,1.5930,3.0845,0.8930,NA,3.3820
2010-04-23,NA,1.6660,1.5993,3.0901,0.8980,NA,3.3870
2010-04-22,NA,1.6740,1.6070,3.0998,0.9050,NA,3.3950
2010-04-21,NA,1.6750,1.6063,3.0931,0.9030,NA,3.3960
2010-04-20,NA,1.6330,1.5782,3.0579,0.8810,NA,3.3740
2010-04-19,NA,1.6040,1.5558,3.0508,0.8710,NA,3.3600
2010-04-16,NA,1.6560,1.6010,3.1056,0.9020,NA,3.3950
2010-04-15,NA,1.6640,1.6103,3.1110,0.9060,NA,3.4010
2010-04-14,NA,1.6810,1.6190,3.1269,0.9140,NA,3.4090
2010-04-13,NA,1.6730,1.6077,3.1179,0.9070,NA,3.4050
2010-04-12,NA,1.6670,1.6143,3.1104,0.9090,NA,3.3990
2010-04-09,NA,1.6620,1.6104,3.1151,0.9110,NA,3.3940
2010-04-08,NA,1.6360,1.5917,3.1024,0.8990,NA,3.3830
2010-04-07,NA,1.6430,1.5994,3.1112,0.9040,NA,3.3840
2010-04-06,NA,1.6400,1.6003,3.1154,0.9070,NA,3.3850
2010-04-02,NA,1.6460,1.6015,3.1234,0.9090,NA,3.3860
2010-04-01,NA,1.6420,1.5971,3.1226,0.9050,NA,3.3850
2010-03-31,NA,1.6230,1.5795,3.0995,0.8940,NA,3.3730
2010-03-30,NA,1.6180,1.5848,3.1027,0.8970,NA,3.3760
2010-03-29,NA,1.6090,1.5801,3.0975,0.8930,NA,3.3700
2010-03-26,NA,1.5890,1.5621,3.0769,0.8780,NA,3.3520
2010-03-25,NA,1.5740,1.5478,3.0578,0.8670,NA,3.3420
2010-03-24,NA,1.5800,1.5607,3.0681,0.8770,NA,3.3500
2010-03-23,NA,1.5690,1.5595,3.0646,0.8750,NA,3.3460
2010-03-22,NA,1.5770,1.5654,3.0709,0.8790,NA,3.3480
2010-03-19,NA,1.5640,1.5586,3.0670,0.8750,NA,3.3450
2010-03-18,NA,1.5580,1.5512,3.0621,0.8690,NA,3.3420
2010-03-17,NA,1.5610,1.5524,3.0635,0.8720,NA,3.3450
2010-03-16,NA,1.5280,1.5296,3.0334,0.8550,NA,3.3240
2010-03-15,NA,1.5230,1.5205,3.0285,0.8500,NA,3.3200
2010-03-12,NA,1.5430,1.5333,3.0460,0.8630,NA,3.3340
2010-03-11,NA,1.5610,1.5482,3.0625,0.8730,NA,3.3450
2010-03-10,NA,1.5690,1.5500,3.0693,0.8760,NA,3.3500
2010-03-09,NA,1.5830,1.5604,3.0811,0.8850,NA,3.3580
2010-03-08,NA,1.5760,1.5567,3.0752,0.8810,NA,3.3550
2010-03-05,NA,1.5630,1.5485,3.0661,0.8740,NA,3.3490
2010-03-04,NA,1.5620,1.5453,3.0642,0.8710,NA,3.3470
2010-03-03,NA,1.5980,1.5756,3.0998,0.8890,NA,3.3720
2010-03-02,NA,1.5850,1.5649,3.0961,0.8830,NA,3.3660
2010-03-01,NA,1.5900,1.5676,3.0969,0.8870,NA,3.3700
2010-02-26,NA,1.5760,1.5549,3.0848,0.8770,NA,3.3620
2010-02-25,NA,1.5770,1.5568,3.0860,0.8790,NA,3.3590
2010-02-24,NA,1.5560,1.5378,3.0640,0.8680,NA,3.3460
2010-02-23,NA,1.5240,1.5189,3.0433,0.8570,NA,3.3280
2010-02-22,NA,1.5320,1.5235,3.0543,0.8650,NA,3.3280
2010-02-12,NA,1.5400,1.5270,3.0666,0.8700,NA,3.3340
2010-02-11,NA,1.5230,1.5174,3.0517,0.8630,NA,3.3220
2010-02-10,NA,1.5240,1.5185,3.0495,0.8610,NA,3.3210
2010-02-09,NA,1.5040,1.5032,3.0287,0.8470,NA,3.3100
2010-02-08,NA,1.5040,1.4975,3.0268,0.8420,NA,3.3090
2010-02-05,NA,1.5070,1.5000,3.0289,0.8400,NA,3.3140
2010-02-04,NA,1.5410,1.5190,3.0482,0.8590,NA,3.3310
2010-02-03,NA,1.5350,1.5177,3.0487,0.8630,NA,3.3320
2010-02-02,NA,1.5210,1.4994,3.0237,0.8410,NA,3.3170
2010-02-01,NA,1.5280,1.5045,3.0324,0.8400,NA,3.3200
2010-01-29,NA,1.5250,1.5184,3.0457,0.8540,NA,3.3300
2010-01-28,NA,1.5140,1.5134,3.0397,0.8530,NA,3.3280
2010-01-27,NA,1.4960,1.5062,3.0259,0.8470,NA,3.3220
2010-01-26,NA,1.4990,1.5178,3.0387,0.8560,NA,3.3310
2010-01-25,NA,1.5440,1.5514,3.0743,0.8840,NA,3.3510
2010-01-22,NA,1.5580,1.5680,3.0860,0.8930,NA,3.3670
2010-01-21,NA,1.5890,1.5858,3.1085,0.9080,NA,3.3770
2010-01-20,NA,1.5850,1.5797,3.1068,0.9090,NA,3.3710
2010-01-19,NA,1.6380,1.6212,3.1577,0.9390,NA,3.4010
2010-01-18,NA,1.6430,1.6146,3.1595,0.9380,NA,3.4010
2010-01-15,NA,1.6310,1.6036,3.1479,0.9290,NA,3.3920
2010-01-14,NA,1.6150,1.5960,3.1367,0.9240,NA,3.3890
2010-01-13,NA,1.5900,1.5766,3.1138,0.9070,NA,3.3730
2010-01-12,NA,1.6210,1.6029,3.1454,0.9300,NA,3.4000
2010-01-11,NA,1.6010,1.5854,3.1211,0.9160,NA,3.3840
2010-01-08,NA,1.5990,1.5810,3.1207,0.9160,NA,3.3820
2010-01-07,NA,1.5970,1.5743,3.1136,0.9120,NA,3.3780
2010-01-06,NA,1.6290,1.5965,3.1437,0.9300,NA,3.4000
2010-01-05,NA,1.6360,1.6006,3.1486,0.9310,NA,3.4090
2010-01-04,NA,1.6270,1.5891,3.1349,0.9290,NA,3.4030
2009-12-31,NA,1.6360,1.5938,3.1427,0.9380,NA,3.4150
2009-12-30,NA,1.6340,1.5884,3.1345,0.9360,NA,3.4090
2009-12-29,NA,1.6200,1.5830,3.1230,0.9300,NA,3.3950
2009-12-28,NA,1.6110,1.5752,3.1152,0.9260,NA,3.3880
2009-12-25,NA,1.5930,1.5580,3.0950,0.9140,NA,3.3750
2009-12-24,NA,1.5960,1.5566,3.0927,0.9140,NA,3.3740
2009-12-23,NA,1.5460,1.5211,3.0436,0.8850,NA,3.3450
2009-12-22,NA,1.5240,1.5088,3.0268,0.8740,NA,3.3370
2009-12-21,NA,1.5510,1.5386,3.0563,0.8990,NA,3.3550
2009-12-18,NA,1.5480,1.5364,3.0593,0.8980,NA,3.3570
2009-12-17,NA,1.5900,1.5725,3.0974,0.9220,NA,3.3790
2009-12-16,NA,1.6360,1.6045,3.1354,0.9450,NA,3.4020
2009-12-15,NA,1.6540,1.6100,3.1457,0.9500,NA,3.4050
2009-12-14,NA,1.6620,1.6114,3.1499,0.9550,NA,3.4100
2009-12-11,NA,1.6500,1.6075,3.1379,0.9500,NA,3.3970
2009-12-10,NA,1.6530,1.6056,3.1358,0.9500,NA,3.3960
2009-12-09,NA,1.6450,1.5953,3.1267,0.9450,NA,3.3900
2009-12-08,NA,1.6650,1.6183,3.1515,0.9620,NA,3.4050
2009-12-07,NA,1.6710,1.6252,3.1658,0.9730,NA,3.4150
2009-12-04,NA,1.6560,1.6105,3.1506,0.9650,NA,3.4110
2009-12-03,NA,1.6560,1.6135,3.1464,0.9520,NA,3.3980
2009-12-02,NA,1.6540,1.6107,3.1495,0.9540,NA,3.4050
2009-12-01,NA,1.6400,1.5944,3.1393,0.9440,NA,3.3940
2009-11-30,NA,1.6060,1.5698,3.1154,0.9310,NA,3.3790
2009-11-27,NA,1.5500,1.5212,3.0515,0.8960,NA,3.3450
2009-11-26,NA,1.5860,1.5560,3.0849,0.9190,NA,3.3640
2009-11-25,NA,1.6430,1.6051,3.1469,0.9590,NA,3.4050
2009-11-24,NA,1.6030,1.5688,3.1082,0.9380,NA,3.3860
2009-11-23,NA,1.6430,1.6187,3.1635,0.9680,NA,3.4200
2009-11-20,NA,1.6230,1.6040,3.1439,0.9580,NA,3.4120
2009-11-19,NA,1.6230,1.6040,3.1495,0.9600,NA,3.4170
2009-11-18,NA,1.6200,1.5930,3.1437,0.9600,NA,3.4150
2009-11-17,NA,1.6240,1.5914,3.1437,0.9610,NA,3.4130
2009-11-16,NA,1.6220,1.5899,3.1439,0.9610,NA,3.4100
2009-11-13,NA,1.5770,1.5531,3.1034,0.9320,NA,3.3830
2009-11-12,NA,1.5680,1.5421,3.0871,0.9270,NA,3.3760
2009-11-11,NA,1.5640,1.5407,3.0795,0.9290,NA,3.3780
2009-11-10,NA,1.5690,1.5402,3.0823,0.9290,NA,3.3810
2009-11-09,NA,1.5580,1.5368,3.0776,0.9240,NA,3.3710
2009-11-06,NA,1.5580,1.5353,3.0728,0.9210,NA,3.3700
2009-11-05,NA,1.5550,1.5312,3.0729,0.9190,NA,3.3680
2009-11-04,NA,1.5430,1.5300,3.0748,0.9180,NA,3.3640
2009-11-03,NA,1.5370,1.5270,3.0649,0.9160,NA,3.3580
2009-11-02,NA,1.5210,1.5177,3.0514,0.9060,NA,3.3480
2009-10-30,NA,1.4700,1.4958,2.9964,0.8810,NA,3.3100
2009-10-29,NA,1.4520,1.4882,2.9785,0.8710,NA,3.2980
2009-10-28,NA,1.4790,1.5050,3.0052,0.8890,NA,3.3160
2009-10-27,NA,1.4750,1.5017,3.0036,0.8840,NA,3.3160
2009-10-26,NA,1.5080,1.5272,3.0340,0.9030,NA,3.3400
2009-10-23,NA,1.4990,1.5245,3.0326,0.9020,NA,3.3380
2009-10-22,NA,1.4740,1.5090,3.0091,0.8910,NA,3.3220
2009-10-21,NA,1.4810,1.5140,3.0130,NA,NA,3.3300
2009-10-20,NA,1.4880,1.5190,3.0255,NA,NA,3.3320
2009-10-19,NA,1.4650,1.5046,3.0047,NA,NA,3.3180
2009-10-16,NA,1.4320,1.4681,2.9748,0.8680,NA,3.3000
2009-10-15,NA,1.4270,1.4654,2.9738,NA,NA,3.3020
2009-10-14,NA,1.4200,1.4599,2.9746,NA,NA,3.2990
2009-10-13,NA,1.4110,1.4475,2.9715,NA,NA,3.2910
2009-10-12,NA,1.3920,1.4276,2.9591,NA,NA,3.2800
2009-10-09,NA,1.3920,1.4331,2.9625,0.8460,NA,3.2790
2009-09-30,NA,1.3310,1.3672,2.9148,0.8100,NA,3.2390
2009-09-29,NA,1.3180,1.3475,2.9033,NA,NA,3.2320
2009-09-28,NA,1.3190,1.3521,2.9077,NA,NA,3.2290
2009-09-25,NA,1.3470,1.3904,2.9274,0.8230,NA,3.2530
2009-09-24,NA,1.3560,1.4040,2.9304,NA,NA,3.2600
2009-09-23,NA,1.3470,1.3973,2.9346,NA,NA,3.2500
2009-09-22,NA,1.3770,1.4328,2.9703,NA,NA,3.2650
2009-09-21,NA,1.4020,1.4650,2.9893,NA,NA,3.2820
2009-09-18,NA,1.3930,1.4559,2.9683,0.8490,NA,3.2770
2009-09-17,NA,1.4340,1.5088,3.0113,NA,NA,3.3070
2009-09-16,NA,1.4120,1.4882,2.9897,NA,NA,3.2920
2009-09-15,NA,1.4290,1.5052,3.0012,NA,NA,3.3070
2009-09-14,NA,1.4240,1.4926,2.9949,NA,NA,3.3080
2009-09-11,NA,1.4040,1.4680,2.9684,0.8600,NA,3.2930
2009-09-10,NA,1.3660,1.4385,2.9427,NA,NA,3.2680
2009-09-09,NA,1.3760,1.4531,2.9560,NA,NA,3.2740
2009-09-08,NA,1.3670,1.4445,2.9523,NA,NA,3.2710
2009-09-07,NA,1.3440,1.4201,2.9193,NA,NA,3.2540
2009-09-04,NA,1.3270,1.4114,2.8919,0.8240,NA,3.2470
2009-09-03,NA,1.3170,1.3991,2.8785,NA,NA,3.2380
2009-09-02,NA,1.2580,1.3508,2.8245,NA,NA,3.1960
2009-09-01,NA,1.2390,1.3312,2.8140,NA,NA,3.1760
2009-08-31,NA,1.2290,1.3269,2.8038,NA,NA,3.1630
2009-08-28,NA,1.3110,1.4194,2.8763,0.8330,NA,3.2230
2009-08-27,NA,1.3650,1.4779,2.9071,NA,NA,3.2600
2009-08-26,NA,1.3790,1.4903,2.9004,NA,NA,3.2680
2009-08-25,NA,1.3630,1.4707,2.8676,NA,NA,3.2560
2009-08-24,NA,1.4030,1.5344,2.8896,NA,NA,3.2860
2009-08-21,NA,1.3850,1.5217,2.8636,0.8680,NA,3.2780
2009-08-20,NA,1.3590,1.4892,2.8300,NA,NA,3.2570
2009-08-19,NA,1.3060,1.4201,2.7871,NA,NA,3.2190
2009-08-18,NA,1.3670,1.5016,2.8232,NA,NA,3.2580
2009-08-17,NA,1.3530,1.4967,2.8168,NA,NA,3.2460
2009-08-14,NA,1.4440,1.5943,2.8931,0.9000,NA,3.3030
2009-08-13,NA,1.4690,1.6262,2.9324,NA,NA,3.3280
2009-08-12,NA,1.4520,1.5920,2.9276,NA,NA,3.3130
2009-08-11,NA,1.5060,1.6509,2.9775,NA,NA,3.3550
2009-08-10,NA,1.5030,1.6449,2.9658,NA,NA,3.3510
2009-08-07,NA,1.5020,1.6555,2.9587,0.9490,NA,3.3530
2009-08-06,NA,1.5540,1.7024,2.9893,NA,NA,3.3810
2009-08-05,NA,1.5860,1.7408,3.0069,NA,NA,3.4010
2009-08-04,NA,1.6220,1.7803,3.0121,NA,NA,3.4160
2009-08-03,NA,1.6160,1.7747,3.0084,NA,NA,3.4210
2009-07-31,NA,1.5880,1.7591,2.9934,1.0060,NA,3.4120
2009-07-30,NA,1.5520,1.7157,2.9653,NA,NA,3.3890
2009-07-29,NA,1.5300,1.6828,2.9448,NA,NA,3.3600
2009-07-28,NA,1.6070,1.7609,3.0110,NA,NA,3.3970
2009-07-27,NA,1.6040,1.7656,3.0121,NA,NA,3.3970
2009-07-24,NA,1.5830,1.7443,2.9882,1.0000,NA,3.3810
2009-07-23,NA,1.5850,1.7440,2.9964,NA,NA,3.3830
2009-07-22,NA,1.5670,1.7245,2.9872,NA,NA,3.3720
2009-07-21,NA,1.5430,1.6838,2.9666,NA,NA,3.3610
2009-07-20,NA,1.5570,1.7063,2.9840,NA,NA,3.3750
2009-07-17,NA,1.5280,1.6707,2.9649,NA,NA,3.3630
2009-07-16,NA,1.5230,1.6611,2.9631,NA,NA,3.3640
2009-07-15,NA,1.5130,1.6460,2.9697,NA,NA,3.3590
2009-07-14,NA,1.5020,1.6222,2.9726,NA,NA,3.3500
2009-07-13,NA,1.4580,1.5804,2.9408,NA,NA,3.3190
2009-07-10,NA,1.4760,1.6112,2.9419,NA,NA,3.3310
2009-07-09,NA,1.4690,1.6141,2.9330,NA,NA,3.3290
2009-07-08,NA,1.4550,1.6024,2.9076,NA,NA,3.3140
2009-07-07,NA,1.4410,1.5850,2.9029,NA,NA,3.3150
2009-07-06,NA,1.4600,1.6170,2.9034,NA,NA,3.3300
2009-07-03,NA,1.4470,1.6072,2.9042,NA,NA,3.3220
2009-07-02,NA,1.4140,1.5733,2.8941,NA,NA,3.3160
2009-07-01,NA,1.3940,1.5472,2.8840,NA,NA,3.3050
2009-06-30,NA,1.3620,1.5051,2.8679,NA,NA,3.2830
2009-06-29,NA,1.3620,1.5037,2.8688,NA,NA,3.2890
2009-06-26,NA,1.3320,1.4783,2.8478,NA,NA,3.2800
2009-06-25,NA,1.3140,1.4586,2.8469,NA,NA,3.2730
2009-06-24,NA,1.3050,1.4612,2.8456,NA,NA,3.2690
2009-06-23,NA,1.2960,1.4393,2.8386,NA,NA,3.2670
2009-06-22,NA,1.2900,1.4392,2.8405,NA,NA,3.2640
2009-06-19,NA,1.2970,1.4488,2.8431,NA,NA,3.2600
2009-06-18,NA,1.2890,1.4491,2.8386,NA,NA,3.2530
2009-06-17,NA,1.2710,1.4217,2.8239,NA,NA,3.2440
2009-06-16,NA,1.2440,1.3975,2.8015,NA,NA,3.2330
2009-06-15,NA,1.2490,1.4004,2.8061,NA,NA,3.2360
2009-06-12,NA,1.2270,1.3898,2.7732,NA,NA,3.2150
2009-06-11,NA,1.2450,1.4102,2.7870,NA,NA,3.2260
2009-06-10,NA,1.2570,1.4235,2.7937,NA,NA,3.2270
2009-06-09,NA,1.2490,1.4174,2.7781,NA,NA,3.2250
2009-06-08,NA,1.2460,1.4221,2.7727,NA,NA,3.2220
2009-06-05,NA,1.2470,1.4307,2.7670,NA,NA,3.2160
2009-06-04,NA,1.2530,1.4417,2.7542,NA,NA,3.2210
2009-06-03,NA,1.2490,1.4386,2.7548,NA,NA,3.2180
2009-06-02,NA,1.2210,1.4066,2.7385,NA,NA,3.2020
2009-06-01,NA,1.2170,1.4022,2.7302,NA,NA,3.2030
2009-05-27,NA,1.1810,1.3446,2.7074,NA,NA,3.1860
